run,generation,best_fitness,avg_fitness,diversity
0,0,0.8792669089071159,0.867309675968455,0.0058066651500601665
0,1,0.8902634331137785,0.8761611379360222,0.004863470960273772
0,2,0.8984691666116453,0.8833141976629612,0.005208112141587725
0,3,0.904697593277126,0.8907437892894436,0.0048923962258910336
0,4,0.910178239985112,0.8970009117537837,0.005379600252633729
0,5,0.9123516037956751,0.9024096968436742,0.004281783163153385
0,6,0.9162007727924066,0.9068122129483728,0.0038576564431628984
0,7,0.9163744391053303,0.9104564120403619,0.0028984950780305907
0,8,0.9197202964932811,0.9128984475448497,0.003278294216514984
0,9,0.9229691950005243,0.9149490368026795,0.0034917324435747225
0,10,0.9241776050702842,0.9175158823893651,0.0033708800033776724
0,11,0.9296068641627083,0.9200875734072623,0.0030300939655453925
0,12,0.9296068641627083,0.921752544385316,0.0033601109277347613
0,13,0.9301410917384062,0.9242569340888074,0.002752892647695615
0,14,0.9319961279991807,0.9258249514235464,0.002923528583145655
0,15,0.9323068660837913,0.9272834479302261,0.002903883657629654
0,16,0.9332661285594664,0.9288069557175805,0.0026768208500280158
0,17,0.9341921434165095,0.929802277743479,0.0027335764968713684
0,18,0.9380698857410352,0.9309966688207195,0.0025488000171884407
0,19,0.9387510653405265,0.9320670812343849,0.003061668278447398
0,20,0.9398459482751427,0.9344789886191357,0.002795457797391895
0,21,0.9419393680795474,0.9363938213734919,0.002504965754098896
0,22,0.9419393680795474,0.9374609724733427,0.002277873647963766
0,23,0.9427646083851714,0.9380656562592428,0.002471347091556591
0,24,0.9432780117766528,0.9387373455762903,0.002209319810299052
0,25,0.9455766483561368,0.9398328113714315,0.002245358975463831
0,26,0.9455766483561368,0.9408734136993802,0.002226479013514777
0,27,0.9455766483561368,0.9419184312308516,0.001965086985494571
0,28,0.9457738923919066,0.9425038721108451,0.001849382069621337
0,29,0.9458059735885235,0.942837883975043,0.002014323784119096
0,30,0.9460174495098438,0.9432591568863283,0.0017111117881964623
0,31,0.9461728957419943,0.9434917060768674,0.0018171396799620586
0,32,0.9462458592734662,0.9438203939985658,0.001788676303079338
0,33,0.9465662664032347,0.9438567213363668,0.001958265150571094
0,34,0.947993867419881,0.9442524827239391,0.0019355840506923312
0,35,0.9481151320213231,0.9447838612165461,0.001885370692356396
0,36,0.9481151320213231,0.9454496765242179,0.0018831812081535333
0,37,0.9499255599996798,0.9459155602776903,0.0018626053558917523
0,38,0.9499255599996798,0.9465881368710743,0.0015845901028275471
0,39,0.9500024469758015,0.9468543431445113,0.001878458113741321
0,40,0.9502953105937995,0.9475233483796541,0.0016789859650214235
0,41,0.9506217690092543,0.9478840855064256,0.0018526365947708961
0,42,0.9518112911351183,0.9480159571547745,0.001987325688762372
0,43,0.9518950315463591,0.9484414007365629,0.0018685547143985784
0,44,0.9520185289336504,0.9489166022345026,0.00186024593207126
0,45,0.9520529892937665,0.9489860498720823,0.002199174279514835
0,46,0.9530781975131185,0.9492561965895672,0.0021072976149919547
0,47,0.9531948776970888,0.9496961266123705,0.002385405014335026
0,48,0.9533961857965901,0.950640884862784,0.0018049074946125264
0,49,0.9533961857965901,0.9508226262172497,0.0019857631011823453
0,50,0.9540043368612167,0.9510540434322606,0.0021714752928332854
0,51,0.9548165141875643,0.9513214866713272,0.0018187197493055298
0,52,0.9548165141875643,0.9512577600659128,0.002096807006565624
0,53,0.9548165141875643,0.9518750535785704,0.0018419497987110414
0,54,0.9548165141875643,0.952138618695472,0.0018152097809383467
0,55,0.9550233364285787,0.9521149289020433,0.0019519952063626
0,56,0.9550233364285787,0.9521501080769532,0.0022035338379525664
0,57,0.9551075025250054,0.9523637859897536,0.002132423482156552
0,58,0.9552961824900299,0.9523884286416343,0.0020044845786453226
0,59,0.9553831725788684,0.9527818592436771,0.00210349414563847
0,60,0.9556307888354894,0.9532655183966214,0.001760252292681157
0,61,0.9556307888354894,0.953194938412232,0.0016675857404561116
0,62,0.9557583502908678,0.9530939014229058,0.002051974224440256
0,63,0.9559564504255562,0.9532595902324613,0.0021143878051471388
0,64,0.9565542848890912,0.9536384647940117,0.0019263549613132845
0,65,0.9565542848890912,0.9537294748082414,0.0021527744004691735
0,66,0.9574194403151716,0.9541521738949434,0.001739221945474991
0,67,0.9574194403151716,0.9542625861785502,0.0017765289920830844
0,68,0.9574194403151716,0.9545751382151706,0.001893902375341199
0,69,0.9574194403151716,0.9548747474684395,0.001554881819902305
0,70,0.957449528949304,0.9548324570978755,0.0016771581505170038
0,71,0.957449528949304,0.9548885537333965,0.001779796499703274
0,72,0.9577807441162048,0.9550739860297727,0.0019098866270144978
0,73,0.9577807441162048,0.9552712210928133,0.0016299717272933107
0,74,0.9578449173000856,0.9554449000931204,0.0016601543193494502
0,75,0.9581120547679097,0.9557673453360205,0.0017179075344877367
0,76,0.9585645373347028,0.9558963298108343,0.0017551354769513032
0,77,0.9585645373347028,0.9559501216546589,0.00166775624339717
0,78,0.9585645373347028,0.9562387537149543,0.0014150269728413082
0,79,0.9590162634605616,0.956226905583389,0.0015599358426880551
0,80,0.9590162634605616,0.9561418541963066,0.001788683800969079
0,81,0.9590162634605616,0.9564794964356494,0.0016516949057350787
0,82,0.9590162634605616,0.9566036079270042,0.0016674837564548415
0,83,0.9593856909671833,0.9565929389532305,0.0016438951005642896
0,84,0.9597657807129716,0.9568439242073056,0.001769560290233748
