run,generation,best_fitness,avg_fitness,diversity
0,0,0.9034740208528138,0.8896421558423684,0.006509877377473839
0,1,0.9091819805094309,0.8965896861872762,0.00425076561097255
0,2,0.9125987767322417,0.9001161668613771,0.004514537841280402
0,3,0.9149495786212557,0.9046966018249614,0.003794573403645866
0,4,0.9157099539223907,0.9089285212113666,0.0026728677565796485
0,5,0.9163900131781002,0.9113045391122057,0.002172017963370323
0,6,0.9183558179353468,0.9127643712777035,0.0023894705832156393
0,7,0.9193931559901991,0.914494968092743,0.002368000681743496
0,8,0.9193931559901991,0.9159743293374113,0.002007378594404411
0,9,0.9205335126087982,0.9168471888168851,0.0018075791416930936
0,10,0.9231856531241145,0.9175131623509625,0.0020788512119969144
0,11,0.9235553036653225,0.9187085278655888,0.0020979231497748187
0,12,0.92604389029582,0.9202949860785767,0.0019894520483150656
0,13,0.9273452178699692,0.921752275393765,0.0021463505254352994
0,14,0.9293452678506482,0.9232864126527517,0.002199043576384851
0,15,0.9293452678506482,0.9253935044282088,0.0018766835790739217
0,16,0.9305415681418161,0.9267006533476315,0.001573541151401883
0,17,0.9314915992094236,0.9274872008428137,0.0014816710587367136
0,18,0.9314915992094236,0.9281035654569253,0.0015479139432393828
0,19,0.9317409111702516,0.9287626044692888,0.0014116160972559462
0,20,0.9324065763853264,0.9289847454566111,0.0013751544097532693
0,21,0.9326849142952424,0.9294301668786769,0.0015002539645417748
0,22,0.9331176457613812,0.9296395610602967,0.0015055410587662263
0,23,0.9333422985236177,0.9304241421883321,0.0015624599614629156
0,24,0.9337439299487497,0.9310503823136799,0.001446036239633065
0,25,0.9337439299487497,0.9315320483185855,0.001247492952267495
0,26,0.9342232308132413,0.9316152597545441,0.0013513072498428048
0,27,0.9347311245737936,0.9319633340077355,0.0013949263325001618
0,28,0.9356753973433831,0.9321849467171847,0.0014967987539977574
0,29,0.936367730583819,0.9325124372264165,0.0015484314518398388
0,30,0.936367730583819,0.9327391120227969,0.0014437809424089549
0,31,0.9368133209458891,0.9333484033875782,0.0014027291027047055
0,32,0.9368133209458891,0.9336759017889131,0.001472346586955414
0,33,0.9368476120767172,0.9341204493357308,0.0014342787588499685
0,34,0.9371856306568701,0.9344754132584449,0.0014337103172788765
0,35,0.9376322620420032,0.9348855472685746,0.0012603180930312347
0,36,0.9383962398339912,0.9350670285675478,0.0014605362659421434
0,37,0.9383962398339912,0.9353083119173005,0.001561506144653588
0,38,0.9389528306462575,0.9356936257755971,0.0015173463132709085
0,39,0.9396478436157707,0.9357993002151868,0.0016012748581072842
0,40,0.9396478436157707,0.9363086770935188,0.0015579753605770084
0,41,0.9396478436157707,0.9368223843399655,0.001456271126727941
0,42,0.9396478436157707,0.9369752764832396,0.0014014588730215298
0,43,0.9396556118984215,0.9371106998232916,0.0014513982296973178
0,44,0.939816197111071,0.937196622002005,0.0015188609769668303
0,45,0.9404193651548814,0.9376160487749323,0.0014591917283303172
0,46,0.9404193651548814,0.9377044327494045,0.0014060916547833523
0,47,0.9404193651548814,0.9378038425081868,0.001410921792813091
0,48,0.9404193651548814,0.938088439670288,0.0014272434753527586
0,49,0.9404193651548814,0.9381050708959068,0.001266470169350756
0,50,0.9404193651548814,0.9379632977291016,0.001424534972026549
0,51,0.9404193651548814,0.9383796748840957,0.0012653740266951104
