run,generation,best_fitness,avg_fitness,diversity
0,0,0.902042236453853,0.8761842660630996,0.011554229215056241
0,1,0.902042236453853,0.8785987355504797,0.010100938260851604
0,2,0.902042236453853,0.8796031440720301,0.010671663034150436
0,3,0.9020706003463158,0.8808611907077163,0.011492729774989474
0,4,0.9061121233138968,0.8829700849743131,0.01258519015573213
0,5,0.9061121233138968,0.8840974591470109,0.014385051814887079
0,6,0.9067121189859008,0.8878325711274987,0.013095360845879648
0,7,0.9067121189859008,0.8880772198168605,0.013888188183424749
0,8,0.9079246209065897,0.8895875327753194,0.013212642350488982
0,9,0.9079246209065897,0.8928479380017734,0.012178842922003733
0,10,0.9079246209065897,0.8945758660986681,0.009903941007397152
0,11,0.9079246209065897,0.8964536616323701,0.008947816485440345
0,12,0.9098363294838672,0.897852649965696,0.008297160108012062
0,13,0.9098363294838672,0.8971335074363691,0.008095456886584074
0,14,0.9098363294838672,0.8976462504059718,0.008117956255074004
0,15,0.9122497800650257,0.8991519404575333,0.008276086183702394
0,16,0.9154253043928716,0.9002076377002133,0.009108732161680205
0,17,0.9154253043928716,0.8994956311796921,0.008724987940537023
0,18,0.9154253043928716,0.9006844318747526,0.008725465719011245
0,19,0.9154253043928716,0.9017250221974803,0.009321925906872296
0,20,0.915646999989797,0.9038672452028408,0.008925476832903095
0,21,0.9164784410725282,0.9048671164864157,0.00795595925173923
0,22,0.9179696920209063,0.9049691671744239,0.008264975899910768
0,23,0.9198075662746039,0.9078216112691414,0.008420950038288888
0,24,0.9198075662746039,0.9082533892054981,0.008446617204887027
0,25,0.9198075662746039,0.909144859102698,0.008283744495407041
0,26,0.9207785250313592,0.9112259387623509,0.007317642663388117
0,27,0.9221907493826795,0.9122731422683141,0.006964856840794687
0,28,0.9221907493826795,0.912497928901307,0.006947590865258699
0,29,0.9221907493826795,0.9138929430808331,0.005869469585901391
0,30,0.9221907493826795,0.9148841299780969,0.004991551636493877
0,31,0.925239036610814,0.9153734251360788,0.005385465359383337
0,32,0.925239036610814,0.915725874857811,0.005552645471260244
0,33,0.925239036610814,0.9156149556597188,0.005570363360910391
0,34,0.9259661888885259,0.9165330648307682,0.005645719713508111
0,35,0.9259661888885259,0.9163216308230169,0.006685815426166271
0,36,0.9278967898858651,0.9171764544072227,0.007265901412632733
0,37,0.9278967898858651,0.9179268803258753,0.006941342640774416
0,38,0.9285233890723233,0.919600366175159,0.006064644711658266
0,39,0.9285233890723233,0.9197725101382725,0.006412433030356378
0,40,0.9285233890723233,0.9204545255846528,0.0058413402674138875
0,41,0.9296092728417286,0.9213743025520675,0.006126454251224743
0,42,0.9296092728417286,0.9222344728980741,0.005632159202119144
0,43,0.9302644119638946,0.922148242570629,0.0051306061223461855
0,44,0.9302644119638946,0.9228697818723007,0.004964299690006434
0,45,0.9302644119638946,0.9236762872142715,0.004380579569608967
